Organic,1000000,0,0.5239630631032183
Organic,1000000,1,0.5381581547420448
Organic,1000000,2,0.6853944592633215
Organic,1000000,3,0.6475547017093437
Organic,1000000,4,0.7215671579647657
Organic,1000000,5,0.6447621643189672
Organic,1000000,6,0.4942878584071499
Organic,1000000,7,0.707731933123828
Organic,1000000,8,0.7154685316807781
Organic,1000000,9,0.8700853911527834
Line,1000000,0,1.3863247863247865
Line,1000000,1,1.3863247863247927
Line,1000000,2,1.2515432098765487
Line,1000000,3,1.32624693376942
Line,1000000,4,1.3449419568822558
Line,1000000,5,1.3584589614740372
Line,1000000,6,1.2771653543307087
Line,1000000,7,1.3133603238866398
Line,1000000,8,1.3922746781115884
Line,1000000,9,1.349417637271215
Hex,1000000,0,1.1634420465824304
Hex,1000000,1,1.1054770062058983
Hex,1000000,2,1.1630246978923837
Hex,1000000,3,1.177259958480355
Hex,1000000,4,1.169631960495847
Hex,1000000,5,1.1533717980261295
Hex,1000000,6,1.1844367826149726
Hex,1000000,7,1.2488879922815508
Hex,1000000,8,1.1923392270787323
Hex,1000000,9,1.0828737399701802
Grid,1000000,0,1.594103194103194
Grid,1000000,1,1.608329201784829
Grid,1000000,2,1.612125729904336
Grid,1000000,3,1.6215946013496625
Grid,1000000,4,1.5937116187668878
Grid,1000000,5,1.6309703368526898
Grid,1000000,6,1.6258614208745772
Grid,1000000,7,1.6075322101090188
Grid,1000000,8,1.6250469630557296
Grid,1000000,9,1.623420492931315
